starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 29 15:25:33 2018	1532888733	0	760	760	599
Sun Jul 29 15:24:44 2018	1532888684	0	760	760	221
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	486
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	106
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	415
Sun Jul 29 15:24:44 2018	1532888684	0	760	760	98
Sun Jul 29 15:24:44 2018	1532888684	0	760	760	166
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	347
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	178
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	255
Sun Jul 29 15:24:31 2018	1532888671	0	760	760	618
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	758
Sun Jul 29 15:24:31 2018	1532888671	0	760	760	668
Sun Jul 29 15:24:31 2018	1532888671	0	760	760	759
Sun Jul 29 15:24:31 2018	1532888671	0	760	760	552
Sun Jul 29 15:24:31 2018	1532888671	0	759	760	480
Sun Jul 29 15:25:33 2018	1532888733	0	760	760	518
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	645
Sun Jul 29 15:24:31 2018	1532888671	1	759	760	430
Sun Jul 29 15:24:31 2018	1532888671	1	759	760	344
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	554
Sun Jul 29 15:25:50 2018	1532888750	0	760	760	626
Sun Jul 29 15:24:31 2018	1532888671	1	759	760	261
Sun Jul 29 15:25:48 2018	1532888748	0	760	761	130
Sun Jul 29 15:24:31 2018	1532888671	1	759	761	190
Sun Jul 29 15:25:48 2018	1532888748	0	760	761	193
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	334
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	759
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	680
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	258
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	606
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	531
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	398
Sun Jul 29 15:25:53 2018	1532888753	0	760	761	456
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	259
Sun Jul 29 15:24:31 2018	1532888671	1	760	761	123
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	334
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	130
Sun Jul 29 15:24:11 2018	1532888651	0	760	761	522
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	198
Sun Jul 29 15:24:11 2018	1532888651	0	760	761	494
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	426
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	359
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	275
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	689
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	398
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	615
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	605
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	697
Sun Jul 29 15:25:53 2018	1532888753	0	761	761	182
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	107
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	345
Sun Jul 29 15:24:11 2018	1532888651	0	761	761	759
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	189
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	393
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	463
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	253
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	505
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	423
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	758
Sun Jul 29 15:25:48 2018	1532888748	0	761	761	551
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	607
Sun Jul 29 15:25:53 2018	1532888753	0	761	761	109
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	689
Sun Jul 29 15:26:22 2018	1532888782	0	761	761	760
Sun Jul 29 15:25:33 2018	1532888733	0	761	761	460
Sun Jul 29 15:25:17 2018	1532888717	0	761	762	107
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	760
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	652
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	590
Sun Jul 29 15:26:15 2018	1532888775	0	762	762	63
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	171
Sun Jul 29 15:26:15 2018	1532888775	0	762	762	283
Sun Jul 29 15:26:15 2018	1532888775	0	762	762	169
Sun Jul 29 15:26:15 2018	1532888775	0	762	762	246
Sun Jul 29 15:26:15 2018	1532888775	0	762	762	429
Sun Jul 29 15:26:15 2018	1532888775	0	762	762	359
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	251
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	303
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	376
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	515
Sun Jul 29 15:25:17 2018	1532888717	0	762	762	440
Sun Jul 29 15:25:33 2018	1532888733	0	762	762	414
Sun Jul 29 15:25:33 2018	1532888733	0	762	762	348
Sun Jul 29 15:25:33 2018	1532888733	0	762	762	272
Sun Jul 29 15:25:33 2018	1532888733	0	762	763	188
Sun Jul 29 15:25:33 2018	1532888733	0	763	763	114
Sun Jul 29 15:26:15 2018	1532888775	0	763	763	489
Sun Jul 29 15:26:15 2018	1532888775	0	763	763	761
Sun Jul 29 15:26:15 2018	1532888775	0	763	763	679
Sun Jul 29 15:26:15 2018	1532888775	0	763	763	598
Sun Jul 29 15:25:06 2018	1532888706	0	765	765	108
Sun Jul 29 15:25:06 2018	1532888706	0	765	765	175
Sun Jul 29 15:25:21 2018	1532888721	0	765	765	106
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	305
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	375
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	177
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	442
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	388
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	316
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	239
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	227
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	105
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	178
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	475
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	575
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	667
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	552
Sun Jul 29 15:25:40 2018	1532888740	0	766	766	464
Sun Jul 29 15:25:21 2018	1532888721	0	766	766	764
Sun Jul 29 15:25:06 2018	1532888706	0	767	767	763
Sun Jul 29 15:25:06 2018	1532888706	0	767	767	675
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	123
Sun Jul 29 15:25:06 2018	1532888706	0	767	767	597
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	761
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	389
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	466
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	547
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	206
Sun Jul 29 15:24:57 2018	1532888697	0	767	767	296
Sun Jul 29 15:25:06 2018	1532888706	0	767	767	526
Sun Jul 29 15:25:06 2018	1532888706	0	767	767	461
Sun Jul 29 15:25:06 2018	1532888706	0	767	768	416
Sun Jul 29 15:26:27 2018	1532888787	0	767	768	107
Sun Jul 29 15:26:27 2018	1532888787	0	767	768	316
Sun Jul 29 15:25:06 2018	1532888706	0	768	768	332
Sun Jul 29 15:26:27 2018	1532888787	0	767	768	390
Sun Jul 29 15:26:27 2018	1532888787	0	768	768	176
Sun Jul 29 15:25:06 2018	1532888706	0	768	768	257
Sun Jul 29 15:26:27 2018	1532888787	0	767	768	449
Sun Jul 29 15:26:27 2018	1532888787	0	768	768	243
Sun Jul 29 15:25:40 2018	1532888740	0	768	768	623
Sun Jul 29 15:26:27 2018	1532888787	0	768	768	502
Sun Jul 29 15:26:27 2018	1532888787	0	768	768	603
Sun Jul 29 15:26:27 2018	1532888787	0	768	768	700
Sun Jul 29 15:24:57 2018	1532888697	0	768	768	642
Sun Jul 29 15:24:57 2018	1532888697	0	768	768	665
Sun Jul 29 15:24:57 2018	1532888697	0	768	768	745
Sun Jul 29 15:26:27 2018	1532888787	0	768	768	766
Sun Jul 29 15:24:13 2018	1532888653	0	768	768	86
Sun Jul 29 15:24:13 2018	1532888653	0	768	768	164
Sun Jul 29 15:25:40 2018	1532888740	0	768	768	686
Sun Jul 29 15:24:13 2018	1532888653	0	768	768	198
Sun Jul 29 15:24:13 2018	1532888653	0	768	769	251
Sun Jul 29 15:24:13 2018	1532888653	1	768	769	287
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	708
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	767
Sun Jul 29 15:24:13 2018	1532888653	1	768	769	378
Sun Jul 29 15:24:13 2018	1532888653	0	768	769	465
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	253
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	593
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	680
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	565
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	499
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	101
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	408
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	314
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	137
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	168
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	242
Sun Jul 29 15:26:17 2018	1532888777	0	769	769	157
Sun Jul 29 15:24:13 2018	1532888653	0	769	769	541
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	477
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	319
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	549
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	387
Sun Jul 29 15:25:40 2018	1532888740	0	769	769	761
Sun Jul 29 15:24:13 2018	1532888653	0	769	769	658
Sun Jul 29 15:24:01 2018	1532888641	0	769	769	636
Sun Jul 29 15:23:58 2018	1532888638	0	769	769	212
Sun Jul 29 15:23:58 2018	1532888638	0	769	769	170
Sun Jul 29 15:23:58 2018	1532888638	0	769	769	341
Sun Jul 29 15:24:13 2018	1532888653	0	769	769	767
Sun Jul 29 15:23:58 2018	1532888638	0	769	769	458
Sun Jul 29 15:23:58 2018	1532888638	0	769	770	101
Sun Jul 29 15:26:17 2018	1532888777	0	769	770	767
Sun Jul 29 15:23:58 2018	1532888638	0	769	770	548
Sun Jul 29 15:23:58 2018	1532888638	0	769	770	620
Sun Jul 29 15:23:58 2018	1532888638	0	770	770	700
Sun Jul 29 15:23:58 2018	1532888638	0	770	770	767
Sun Jul 29 15:24:23 2018	1532888663	0	770	771	150
Sun Jul 29 15:24:23 2018	1532888663	0	771	771	95
Sun Jul 29 15:24:16 2018	1532888656	0	771	772	348
Sun Jul 29 15:24:16 2018	1532888656	0	771	772	261
Sun Jul 29 15:24:16 2018	1532888656	0	771	772	384
Sun Jul 29 15:24:16 2018	1532888656	0	771	772	451
Sun Jul 29 15:24:16 2018	1532888656	0	771	772	511
Sun Jul 29 15:24:16 2018	1532888656	0	771	772	585
Sun Jul 29 15:24:16 2018	1532888656	0	772	772	669
Sun Jul 29 15:24:16 2018	1532888656	0	772	772	770
Sun Jul 29 15:23:58 2018	1532888638	0	772	772	64
Sun Jul 29 15:26:23 2018	1532888783	0	772	772	770
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	525
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	609
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	425
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	347
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	278
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	113
Sun Jul 29 15:24:23 2018	1532888663	0	772	772	222
Sun Jul 29 15:25:50 2018	1532888750	0	772	772	770
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	248
Sun Jul 29 15:25:50 2018	1532888750	0	772	772	683
Sun Jul 29 15:24:23 2018	1532888663	0	772	772	303
Sun Jul 29 15:24:46 2018	1532888686	0	772	772	107
Sun Jul 29 15:25:50 2018	1532888750	1	772	772	181
Sun Jul 29 15:24:46 2018	1532888686	0	772	772	212
Sun Jul 29 15:24:46 2018	1532888686	0	772	773	308
Sun Jul 29 15:24:23 2018	1532888663	0	772	773	378
Sun Jul 29 15:24:46 2018	1532888686	0	772	773	383
Sun Jul 29 15:24:23 2018	1532888663	0	772	773	455
Sun Jul 29 15:24:46 2018	1532888686	0	772	773	503
Sun Jul 29 15:24:46 2018	1532888686	0	772	773	411
Sun Jul 29 15:24:46 2018	1532888686	0	772	773	577
Sun Jul 29 15:24:46 2018	1532888686	0	772	773	641
Sun Jul 29 15:24:23 2018	1532888663	0	772	773	526
Sun Jul 29 15:24:46 2018	1532888686	0	773	773	729
Sun Jul 29 15:24:46 2018	1532888686	0	773	773	771
Sun Jul 29 15:25:29 2018	1532888729	0	772	773	90
Sun Jul 29 15:24:23 2018	1532888663	0	773	773	594
Sun Jul 29 15:25:29 2018	1532888729	0	772	773	159
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	234
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	309
Sun Jul 29 15:24:23 2018	1532888663	0	773	773	676
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	103
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	381
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	772
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	693
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	171
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	472
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	243
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	313
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	596
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	342
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	555
Sun Jul 29 15:24:23 2018	1532888663	0	773	773	769
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	497
Sun Jul 29 15:25:57 2018	1532888757	0	773	773	418
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	626
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	692
Sun Jul 29 15:25:29 2018	1532888729	0	773	773	772
Sun Jul 29 15:24:03 2018	1532888643	0	773	774	115
Sun Jul 29 15:24:03 2018	1532888643	0	774	774	178
Sun Jul 29 15:24:03 2018	1532888643	0	774	774	263
Sun Jul 29 15:24:03 2018	1532888643	0	774	774	315
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	691
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	773
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	630
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	565
Sun Jul 29 15:24:16 2018	1532888656	0	774	774	102
Sun Jul 29 15:24:16 2018	1532888656	0	774	774	192
Sun Jul 29 15:26:23 2018	1532888783	0	774	774	377
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	486
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	439
Sun Jul 29 15:26:23 2018	1532888783	0	774	774	304
Sun Jul 29 15:26:23 2018	1532888783	0	774	774	278
Sun Jul 29 15:24:59 2018	1532888699	0	774	774	97
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	116
Sun Jul 29 15:26:23 2018	1532888783	0	774	774	199
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	185
Sun Jul 29 15:24:59 2018	1532888699	0	774	774	395
Sun Jul 29 15:24:15 2018	1532888655	0	774	774	258
Sun Jul 29 15:24:59 2018	1532888699	0	774	774	451
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	145
Sun Jul 29 15:26:23 2018	1532888783	0	774	775	119
Sun Jul 29 15:26:23 2018	1532888783	0	774	775	452
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	526
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	212
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	610
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	293
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	704
Sun Jul 29 15:24:59 2018	1532888699	0	774	775	773
Sun Jul 29 15:24:15 2018	1532888655	0	775	775	351
Sun Jul 29 15:26:23 2018	1532888783	0	775	775	524
Sun Jul 29 15:26:23 2018	1532888783	0	775	775	602
Sun Jul 29 15:26:23 2018	1532888783	0	775	775	687
Sun Jul 29 15:26:29 2018	1532888789	0	775	775	631
Sun Jul 29 15:25:08 2018	1532888708	0	775	775	174
Sun Jul 29 15:25:08 2018	1532888708	0	775	776	255
Sun Jul 29 15:26:29 2018	1532888789	0	775	776	556
Sun Jul 29 15:26:29 2018	1532888789	0	775	776	774
Sun Jul 29 15:26:29 2018	1532888789	0	776	776	693
Sun Jul 29 15:25:08 2018	1532888708	0	776	776	343
Sun Jul 29 15:25:08 2018	1532888708	0	776	776	408
Sun Jul 29 15:25:08 2018	1532888708	0	776	776	475
Sun Jul 29 15:25:08 2018	1532888708	0	776	776	543
Sun Jul 29 15:24:03 2018	1532888643	0	776	776	770
Sun Jul 29 15:24:03 2018	1532888643	0	776	776	704
Sun Jul 29 15:24:03 2018	1532888643	0	776	776	631
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	232
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	432
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	338
Sun Jul 29 15:24:03 2018	1532888643	0	776	776	393
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	110
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	163
Sun Jul 29 15:24:03 2018	1532888643	0	776	776	471
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	514
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	582
Sun Jul 29 15:24:03 2018	1532888643	0	776	776	547
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	634
Sun Jul 29 15:25:08 2018	1532888708	0	776	776	109
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	692
Sun Jul 29 15:24:17 2018	1532888657	0	776	776	775
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	775
Sun Jul 29 15:26:28 2018	1532888788	0	777	777	404
Sun Jul 29 15:25:15 2018	1532888715	0	776	777	703
Sun Jul 29 15:25:15 2018	1532888715	0	776	777	570
Sun Jul 29 15:25:15 2018	1532888715	0	776	777	645
Sun Jul 29 15:26:28 2018	1532888788	0	777	777	311
Sun Jul 29 15:26:28 2018	1532888788	0	777	777	244
Sun Jul 29 15:26:28 2018	1532888788	0	777	777	189
Sun Jul 29 15:26:28 2018	1532888788	0	777	777	162
Sun Jul 29 15:26:28 2018	1532888788	0	777	777	97
Sun Jul 29 15:25:08 2018	1532888708	0	777	777	612
Sun Jul 29 15:25:08 2018	1532888708	0	777	777	702
Sun Jul 29 15:25:08 2018	1532888708	0	777	777	773
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	115
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	353
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	190
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	264
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	420
Sun Jul 29 15:25:15 2018	1532888715	0	777	777	489
Sun Jul 29 15:26:29 2018	1532888789	0	778	778	476
Sun Jul 29 15:24:04 2018	1532888644	0	777	778	622
Sun Jul 29 15:24:04 2018	1532888644	0	777	778	542
Sun Jul 29 15:24:04 2018	1532888644	0	777	778	716
Sun Jul 29 15:24:04 2018	1532888644	0	778	778	776
Sun Jul 29 15:24:04 2018	1532888644	0	778	778	466
Sun Jul 29 15:24:04 2018	1532888644	0	778	778	376
Sun Jul 29 15:26:29 2018	1532888789	0	778	778	385
Sun Jul 29 15:26:29 2018	1532888789	0	778	778	311
Sun Jul 29 15:26:29 2018	1532888789	0	778	778	235
Sun Jul 29 15:26:29 2018	1532888789	0	778	778	165
Sun Jul 29 15:26:29 2018	1532888789	0	778	778	105
Sun Jul 29 15:24:43 2018	1532888683	0	778	778	125
Sun Jul 29 15:26:28 2018	1532888788	0	779	779	501
Sun Jul 29 15:26:28 2018	1532888788	0	779	779	775
Sun Jul 29 15:26:28 2018	1532888788	0	779	779	668
Sun Jul 29 15:26:28 2018	1532888788	0	779	779	605
Sun Jul 29 15:25:46 2018	1532888746	0	779	780	348
Sun Jul 29 15:25:46 2018	1532888746	0	779	780	416
Sun Jul 29 15:25:46 2018	1532888746	0	779	780	496
Sun Jul 29 15:25:46 2018	1532888746	0	779	780	268
Sun Jul 29 15:25:46 2018	1532888746	0	780	780	778
Sun Jul 29 15:25:46 2018	1532888746	0	780	780	677
Sun Jul 29 15:25:46 2018	1532888746	0	780	780	582
Sun Jul 29 15:24:43 2018	1532888683	0	780	780	170
Sun Jul 29 15:25:46 2018	1532888746	0	780	780	248
Sun Jul 29 15:25:19 2018	1532888719	0	779	780	384
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	120
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	248
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	298
Sun Jul 29 15:24:04 2018	1532888644	0	780	780	122
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	192
Sun Jul 29 15:25:46 2018	1532888746	0	780	780	170
Sun Jul 29 15:24:04 2018	1532888644	0	780	780	186
Sun Jul 29 15:25:10 2018	1532888710	0	780	780	172
Sun Jul 29 15:24:04 2018	1532888644	0	780	780	215
Sun Jul 29 15:24:04 2018	1532888644	0	780	780	303
Sun Jul 29 15:25:46 2018	1532888746	0	780	780	104
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	110
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	509
Sun Jul 29 15:25:10 2018	1532888710	0	780	780	124
Sun Jul 29 15:25:34 2018	1532888734	1	780	780	439
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	190
Sun Jul 29 15:25:34 2018	1532888734	1	780	780	337
Sun Jul 29 15:24:43 2018	1532888683	0	780	780	232
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	307
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	93
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	229
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	258
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	176
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	779
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	771
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	320
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	694
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	634
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	550
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	395
Sun Jul 29 15:25:19 2018	1532888719	0	780	780	448
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	676
Sun Jul 29 15:24:43 2018	1532888683	0	780	780	256
Sun Jul 29 15:25:34 2018	1532888734	0	780	780	594
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	478
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	554
Sun Jul 29 15:25:58 2018	1532888758	0	780	780	603
Sun Jul 29 15:25:58 2018	1532888758	0	780	781	675
Sun Jul 29 15:25:58 2018	1532888758	0	781	781	779
Sun Jul 29 15:24:43 2018	1532888683	1	781	781	341
Sun Jul 29 15:24:43 2018	1532888683	0	781	782	448
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	781
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	691
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	609
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	530
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	470
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	413
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	100
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	332
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	239
Sun Jul 29 15:24:05 2018	1532888645	0	782	782	190
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	241
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	309
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	389
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	458
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	534
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	625
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	691
Sun Jul 29 15:25:10 2018	1532888710	0	783	783	779
Sun Jul 29 15:25:26 2018	1532888726	0	783	783	145
Sun Jul 29 15:25:53 2018	1532888753	0	783	784	167
Sun Jul 29 15:25:53 2018	1532888753	0	784	784	83
Sun Jul 29 15:25:53 2018	1532888753	0	783	784	223
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	449
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	137
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	305
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	372
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	219
Sun Jul 29 15:25:26 2018	1532888726	0	784	784	224
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	595
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	452
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	709
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	532
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	287
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	782
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	369
Sun Jul 29 15:25:26 2018	1532888726	0	784	784	278
Sun Jul 29 15:26:23 2018	1532888783	0	784	784	110
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	548
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	704
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	783
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	623
Sun Jul 29 15:24:09 2018	1532888649	0	784	784	520
Sun Jul 29 15:26:23 2018	1532888783	0	784	784	202
Sun Jul 29 15:25:26 2018	1532888726	0	784	784	333
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	115
Sun Jul 29 15:25:26 2018	1532888726	0	784	784	777
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	270
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	194
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	303
Sun Jul 29 15:26:23 2018	1532888783	0	784	784	297
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	125
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	359
Sun Jul 29 15:26:23 2018	1532888783	0	784	784	714
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	442
Sun Jul 29 15:24:12 2018	1532888652	0	784	784	196
Sun Jul 29 15:25:26 2018	1532888726	0	784	784	753
Sun Jul 29 15:24:39 2018	1532888679	0	784	784	530
Sun Jul 29 15:24:43 2018	1532888683	0	784	784	773
Sun Jul 29 15:26:23 2018	1532888783	0	784	785	643
Sun Jul 29 15:26:23 2018	1532888783	0	784	785	372
Sun Jul 29 15:24:12 2018	1532888652	0	784	785	211
